YBR112C,STA1,-1
YBR112C,YAL063C,-1
YBR112C,YAR050W,-1
YCL066W,STA1,1
YCL066W,STA2,-1
YCL066W,STA3,1
YCL066W,YGL089C,-1
YCL066W,YKL178C,-1
YCL066W,YPL187W,-1
YCL067C,YCL066W,1
YCL067C,YDR007W,1
YCL067C,YGL089C,1
YCL067C,YPL187W,-1
YCR040W,YGL089C,-1
YCR040W,YKL178C,-1
YCR040W,YPL187W,-1
YCR097W,STA1,-1
YCR097W,STA2,1
YCR097W,STA3,-1
YCR097W,YCL066W,-1
YCR097W,YCR039C,1
YCR097W,YCR040W,-1
YCR097W,YKL178C,-1
YER111C,YBL002W,1
YER111C,YBL003C,1
YER111C,YBR077C,-1
YER111C,YBR078W,-1
YER111C,YBR112C,-1
YER111C,YBR114W,1
YER111C,YBR162C,-1
YER111C,YBR162WA,1
YER111C,YCR064C,-1
YER111C,YDL055C,1
YER111C,YDL127W,1
YER111C,YDL227C,-1
YER111C,YDR010C,1
YER111C,YDR011W,-1
YER111C,YDR224C,-1
YER111C,YDR225W,-1
YER111C,YDR227W,-1
YER111C,YDR309C,-1
YER111C,YDR452W,-1
YER111C,YDR500C,1
YER111C,YDR507C,-1
YER111C,YDR509W,-1
YER111C,YDR524CB,-1
YER111C,YDR525WA,-1
YER111C,YDR526C,-1
YER111C,YDR527W,-1
YER111C,YEL040W,1
YER111C,YER070W,1
YER111C,YER112W,1
YER111C,YER145C,1
YER111C,YER146W,1
YER111C,YGL178W,1
YER111C,YGL179C,1
YER111C,YGL253W,-1
YER111C,YGR013W,-1
YER111C,YGR041W,1
YER111C,YGR109WA,-1
YER111C,YGR109WB,1
YER111C,YGR189C,-1
YER111C,YGR222W,-1
YER111C,YGR279C,-1
YER111C,YHR061C,-1
YER111C,YHR149C,-1
YER111C,YHR150W,1
YER111C,YIL056W,-1
YER111C,YJL158C,-1
YER111C,YJL184W,-1
YER111C,YJL185C,-1
YER111C,YJL186W,1
YER111C,YJL187C,-1
YER111C,YKL007W,-1
YER111C,YKL043W,-1
YER111C,YKR011C,-1
YER111C,YKR013W,1
YER111C,YKR042W,-1
YER111C,YLR055C,1
YER111C,YLR056W,-1
YER111C,YLR286C,-1
YER111C,YMR135C,-1
YER111C,YMR136W,1
YER111C,YMR179W,1
YER111C,YMR279C,-1
YER111C,YMR304CA,-1
YER111C,YMR305C,-1
YER111C,YMR306CA,-1
YER111C,YMR306W,-1
YER111C,YMR308C,-1
YER111C,YNL178W,-1
YER111C,YNL180C,-1
YER111C,YNL289W,1
YER111C,YNL300W,-1
YER111C,YNL301C,-1
YER111C,YOR140W,1
YER111C,YOR372C,-1
YER111C,YOR373W,1
YER111C,YOR378W,-1
YER111C,YPL024W,1
YER111C,YPL025C,-1
YER111C,YPL056C,-1
YER111C,YPL126W,-1
YER111C,YPL127C,-1
YER111C,YPL163C,-1
YER111C,YPR013C,-1
YER111C,YPR159W,1
YGL096W,YBR018C,1
YGL096W,YBR077C,1
YGL096W,YBR078W,-1
YGL096W,YDL127W,1
YGL096W,YDL227C,-1
YGL096W,YDR500C,1
YGL096W,YEL074W,-1
YGL096W,YEL075C,1
YGL096W,YER026C,-1
YGL096W,YER031C,-1
YGL096W,YFL034W,-1
YGL096W,YGR041W,1
YGL096W,YGR148C,1
YGL096W,YGR149W,1
YGL096W,YHR041C,-1
YGL096W,YJL012C,1
YGL096W,YJR060W,1
YGL096W,YLL066C,1
YGL096W,YLR286C,1
YGL096W,YLR290C,1
YGL096W,YMR229C,1
YGL096W,YMR230W,1
YGL096W,YMR277W,1
YGL096W,YNL051W,-1
YGL096W,YNL073W,-1
YGL096W,YNL074C,-1
YGL096W,YNL336W,-1
YGL096W,YNL337W,1
YGL096W,YNR016C,1
YGL096W,YNR017W,-1
YGL096W,YNR076W,-1
YGL096W,YOL072W,1
YGL096W,YOL073C,1
YGL096W,YOL108C,-1
YGL096W,YOR355W,1
YGL096W,YPL248C,-1
YGL096W,YPR159W,-1
YGL096W,YPR202W,1
YIR018W,YAL053W,-1
YIR018W,YAL054C,1
YIR018W,YAR050W,-1
YIR018W,YBR117C,1
YIR018W,YCL036W,-1
YIR018W,YCL037C,1
YIR018W,YCL065W,-1
YIR018W,YCL066W,1
YIR018W,YCL067C,1
YIR018W,YCR039C,-1
YIR018W,YCR040W,1
YIR018W,YDL075W,-1
YIR018W,YDL076C,-1
YIR018W,YDR161W,-1
YIR018W,YDR227W,1
YIR018W,YEL074W,-1
YIR018W,YEL075C,-1
YIR018W,YEL076C,1
YIR018W,YEL076CA,1
YIR018W,YER094C,-1
YIR018W,YER095W,1
YIR018W,YER116C,-1
YIR018W,YER117W,-1
YIR018W,YER139C,1
YIR018W,YER140W,-1
YIR018W,YER188CA,1
YIR018W,YFL062W,1
YIR018W,YFR022W,1
YIR018W,YFR032C,1
YIR018W,YGR148C,1
YIR018W,YGR149W,-1
YIR018W,YHR103W,-1
YIR018W,YJL134W,-1
YIR018W,YJL135W,1
YIR018W,YJL136C,-1
YIR018W,YJL188C,1
YIR018W,YJL189W,1
YIR018W,YKL217W,-1
YIR018W,YKL218C,1
YIR018W,YKR042W,1
YIR018W,YLL066C,1
YIR018W,YLR039C,-1
YIR018W,YLR290C,-1
YIR018W,YLR357W,-1
YIR018W,YMR277W,-1
YIR018W,YNL336W,-1
YIR018W,YNL337W,1
YIR018W,YNR036C,1
YIR018W,YNR076W,1
YIR018W,YPL090C,1
YIR018W,YPR131C,-1
YIR018W,YPR132W,1
YIR018W,YPR202W,-1
YJL056C,YCL065W,1
YJL056C,YCL066W,1
YJL056C,YCL067C,1
YJL056C,YCR039C,-1
YJL056C,YCR040W,-1
YJL056C,YER188CA,1
YJL056C,YJL188C,-1
YJL056C,YNL336W,-1
YJL056C,YNL337W,1
YJR060W,YAL053W,1
YJR060W,YAL054C,-1
YJR060W,YER043C,1
YJR060W,YER055C,1
YJR060W,YER094C,-1
YJR060W,YER095W,1
YJR060W,YER111C,1
YJR060W,YER112W,-1
YJR060W,YGR154C,-1
YJR060W,YGR155W,-1
YJR060W,YHR041C,1
YJR060W,YIR018W,1
YJR060W,YJL012C,-1
YJR060W,YJL158C,1
YJR060W,YJL167W,-1
YJR060W,YJL168C,1
YJR060W,YJL186W,-1
YJR060W,YJL187C,1
YJR060W,YJL209W,1
YJR060W,YKL007W,-1
YJR060W,YKR057W,1
YJR060W,YLR081W,1
YJR060W,YMR195W,1
YJR060W,YMR308C,-1
YJR060W,YNL175C,1
YJR060W,YNL221C,-1
YKL043W,YAL062W,-1
YKL043W,YAL063C,1
YKL043W,YAR050W,-1
YKL043W,YBR067C,-1
YKL043W,YBR112C,1
YKL043W,YBR114W,-1
YKL043W,YBR162C,-1
YKL043W,YBR162WA,1
YKL043W,YCR064C,1
YKL043W,YDL034W,1
YKL043W,YDL036C,1
YKL043W,YDR010C,1
YKL043W,YDR011W,-1
YKL043W,YDR309C,1
YKL043W,YDR452W,1
YKL043W,YDR524CB,1
YKL043W,YDR525WA,1
YKL043W,YDR527W,-1
YKL043W,YEL040W,1
YKL043W,YEL068C,1
YKL043W,YEL074W,-1
YKL043W,YEL075C,1
YKL043W,YEL076C,-1
YKL043W,YEL076CA,1
YKL043W,YER033C,-1
YKL043W,YER034W,-1
YKL043W,YER045C,-1
YKL043W,YER145C,-1
YKL043W,YER146W,-1
YKL043W,YFL062W,-1
YKL043W,YGL096W,1
YKL043W,YGR279C,1
YKL043W,YIL056W,-1
YKL043W,YJL138C,1
YKL043W,YJL158C,1
YKL043W,YKR011C,1
YKL043W,YKR013W,-1
YKL043W,YMR135C,1
YKL043W,YMR136W,-1
YKL043W,YMR195W,-1
YKL043W,YMR304CA,-1
YKL043W,YMR305C,-1
YKL043W,YMR306W,1
YKL043W,YNL178W,1
YKL043W,YNL180C,1
YKL043W,YNL289W,1
YKL043W,YOR355W,-1
YKL043W,YPL024W,-1
YKL043W,YPL025C,-1
YKL043W,YPL230W,1
YKL043W,YPR013C,-1
YKL043W,YPR202W,-1
YLR182W,YBR077C,1
YLR182W,YBR078W,-1
YLR182W,YCR064C,1
YLR182W,YDL055C,1
YLR182W,YDL127W,1
YLR182W,YDL227C,1
YLR182W,YDR224C,-1
YLR182W,YDR225W,1
YLR182W,YDR309C,-1
YLR182W,YDR452W,1
YLR182W,YDR500C,1
YLR182W,YDR507C,-1
YLR182W,YDR509W,1
YLR182W,YDR524CB,-1
YLR182W,YDR525WA,1
YLR182W,YDR526C,1
YLR182W,YDR527W,1
YLR182W,YEL040W,1
YLR182W,YER070W,1
YLR182W,YER094C,-1
YLR182W,YER095W,1
YLR182W,YER111C,-1
YLR182W,YER112W,1
YLR182W,YGL178W,-1
YLR182W,YGL179C,1
YLR182W,YGL253W,-1
YLR182W,YGR013W,-1
YLR182W,YGR041W,-1
YLR182W,YGR109WA,1
YLR182W,YGR109WB,-1
YLR182W,YGR189C,-1
YLR182W,YGR222W,-1
YLR182W,YGR279C,1
YLR182W,YHR061C,1
YLR182W,YHR149C,-1
YLR182W,YHR150W,1
YLR182W,YIL056W,-1
YLR182W,YJL158C,-1
YLR182W,YJL184W,-1
YLR182W,YJL185C,1
YLR182W,YJL186W,1
YLR182W,YJL187C,1
YLR182W,YKR011C,1
YLR182W,YKR013W,1
YLR182W,YKR042W,-1
YLR182W,YLR055C,1
YLR182W,YLR056W,1
YLR182W,YLR286C,1
YLR182W,YMR135C,-1
YLR182W,YMR136W,1
YLR182W,YMR179W,1
YLR182W,YMR279C,1
YLR182W,YMR304CA,1
YLR182W,YMR305C,-1
YLR182W,YMR306CA,1
YLR182W,YMR306W,1
YLR182W,YNL289W,1
YLR182W,YNL300W,-1
YLR182W,YNL301C,1
YLR182W,YOR372C,-1
YLR182W,YOR373W,-1
YLR182W,YOR378W,-1
YLR182W,YPL024W,1
YLR182W,YPL025C,1
YLR182W,YPL056C,1
YLR182W,YPL126W,-1
YLR182W,YPL127C,1
YLR182W,YPL163C,-1
YLR182W,YPR159W,-1
YLR183C,YAL062W,-1
YLR183C,YAL063C,1
YLR183C,YBL002W,-1
YLR183C,YBL003C,1
YLR183C,YBL092W,-1
YLR183C,YBL093C,1
